"CD_REF","LB_NOM","FAMILLE","nombre_protections","nombre_reglementations","LRM","LRN","Provence-Alpes-Côte-d'Azur","Limousin","Centre","Poitou-Charentes","Franche-Comté","Aquitaine","Corse","Haute-Normandie","Basse-Normandie","Pays-de-la-Loire","Nord-Pas-de-Calais","Champagne-Ardenne","Picardie","Ile-de-France","Midi-Pyrénées","Auvergne","Bretagne","Bourgogne","Lorraine","Alsace","Rhône-Alpes","Hauts-de-France","harvested"
127496,"Trifolium strictum","Fabaceae",2,0,NA,"LC","VU",NA,"VU","NT",NA,"EN","LC",NA,"CR","NT",NA,NA,NA,"RE","NT","VU","NT",NA,NA,NA,"NT",NA,"not harvested"
127498,"Trifolium subterraneum","Fabaceae",1,0,"LC","LC",NA,"LC","LC","LC",NA,"LC","LC","CR","LC","LC","VU",NA,"CR","EN","LC","LC","LC","NT",NA,NA,"LC",NA,"not harvested"
127500,"Trifolium suffocatum","Fabaceae",0,0,NA,"LC",NA,NA,NA,"LC",NA,"LC","DD",NA,"VU","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,"NE",NA,"not harvested"
127501,"Trifolium sylvaticum","Fabaceae",0,0,NA,"LC","CR",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,"NT",NA,"not harvested"
127503,"Trifolium thalii","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,"CR","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
127506,"Trifolium tomentosum","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"NE",NA,"not harvested"
127514,"Trifolium vesiculosum","Fabaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
127537,"Triglochin barrelieri","Juncaginaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,"VU","LC",NA,"RE",NA,NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,"not harvested"
127545,"Triglochin laxiflora","Juncaginaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
127546,"Triglochin maritima","Juncaginaceae",2,0,"LC","LC","EN",NA,NA,"LC",NA,"LC",NA,"NT","LC","LC","NT",NA,"NT",NA,NA,"EN","LC",NA,"VU",NA,NA,NA,"not harvested"
127547,"Triglochin palustris","Juncaginaceae",10,0,"LC","LC",NA,NA,"CR","RE","NT",NA,NA,"VU","NT","VU","NT","CR","NT","RE","NT","VU","VU","EN","EN","EN","LC",NA,"not harvested"
127559,"Trigonella esculenta","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
127563,"Trigonella gladiata","Fabaceae",1,0,NA,"LC",NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
127595,"Trinia glauca","Apiaceae",2,0,NA,"LC",NA,"EN","VU","LC","EN","VU",NA,"CR",NA,NA,NA,"CR","RE","EN","LC","LC",NA,"LC",NA,"EN","LC",NA,"not harvested"
717686,"Tripidium ravennae","Poaceae",0,0,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
127613,"Tripleurospermum inodorum","Asteraceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,NA,"LC","LC",NA,"LC",NA,NA,"LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
127614,"Tripleurospermum maritimum","Asteraceae",0,0,NA,"LC",NA,NA,NA,"LC",NA,"DD",NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"not harvested"
127619,"Tripodion tetraphyllum","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
127625,"Tripolium pannonicum","Asteraceae",1,0,NA,"LC",NA,NA,NA,"LC",NA,"LC","LC",NA,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,"LC",NA,NA,NA,"not harvested"
127638,"Trisetaria panicea","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
127648,"Trisetum baregense","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"not harvested"
127651,"Trisetum burnoufii","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
127659,"Trisetum distichophyllum","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
127660,"Trisetum flavescens","Poaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
127664,"Trisetum gracile","Poaceae",1,1,"NT","VU",NA,NA,NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
127678,"Trisetum spicatum","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
127864,"Trocdaris verticillatum","Apiaceae",2,0,NA,"LC",NA,NA,"LC","NT",NA,"LC",NA,NA,"LC","LC",NA,"VU",NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,"not harvested"
127865,"Trochiscanthes nodiflora","Apiaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
127872,"Trollius europaeus","Ranunculaceae",0,0,NA,"LC",NA,"RE",NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,"VU","VU","LC",NA,"harvested"
127901,"Tuberaria guttata","Cistaceae",2,0,NA,"LC",NA,"EN","LC","LC",NA,"LC","LC","VU","VU","LC",NA,"RE","CR","LC","LC","NT","LC","CR",NA,"CR*","LC",NA,"not harvested"
127902,"Tuberaria inconspicua","Cistaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
127908,"Tuberaria praecox","Cistaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
127966,"Tulipa sylvestris","Liliaceae",0,0,NA,"LC",NA,"EN",NA,"DD","NT","NT",NA,NA,NA,"LC",NA,NA,"CR",NA,"LC","NT","RE","VU",NA,"EN","LC",NA,"not harvested"
127988,"Turgenia latifolia","Apiaceae",0,0,NA,"EN",NA,"RE","RE","RE","RE","CR*","RE","RE","RE","RE",NA,"RE","RE","RE","VU","CR",NA,"RE",NA,"RE","EN",NA,"not harvested"
128012,"Turritis glabra","Brassicaceae",2,0,NA,"LC",NA,"LC","LC","NT","LC","DD",NA,NA,"CR","LC",NA,"VU",NA,"VU","LC","LC","VU","NT","NT","LC","LC",NA,"not harvested"
128042,"Tussilago farfara","Asteraceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128062,"Typha angustifolia","Typhaceae",0,0,"LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","NT","LC","LC","LC","LC","LC","LC","VU","LC",NA,"not harvested"
128066,"Typha domingensis","Typhaceae",1,2,"LC","CR",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
128077,"Typha latifolia","Typhaceae",0,0,"LC","LC",NA,"LC","LC","LC","LC","LC","DD","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128084,"Typha minima","Typhaceae",2,0,"LC","NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN","EN",NA,"not harvested"
128104,"Tyrimnus leucographus","Asteraceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128114,"Ulex europaeus","Fabaceae",0,0,"LC","LC",NA,"LC","LC","LC",NA,"LC",NA,"LC","LC","LC","LC","EN","LC","LC","LC","LC","LC","LC",NA,NA,"LC",NA,"not harvested"
128116,"Ulex gallii","Fabaceae",1,0,"LC","LC",NA,NA,NA,NA,NA,"LC",NA,"EN","LC","RE",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"not harvested"
128123,"Ulex minor","Fabaceae",3,0,"LC","LC",NA,"LC","LC","LC","VU","LC",NA,"VU","LC","LC",NA,NA,"EN","LC","LC","LC","LC","NT",NA,NA,"LC",NA,"not harvested"
128127,"Ulex parviflorus","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128169,"Ulmus glabra","Ulmaceae",0,0,"DD","LC",NA,"LC",NA,"VU","LC","LC","NT","LC",NA,NA,"LC","LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC",NA,"not harvested"
128171,"Ulmus laevis","Ulmaceae",2,0,"DD","LC",NA,"EN","LC","VU","DD","VU","DD",NA,NA,"LC","VU","LC","NT","VU","LC","NT",NA,"LC","NT","NT","LC",NA,"not harvested"
128175,"Ulmus minor","Ulmaceae",0,0,"DD","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128211,"Umbilicus horizontalis","Crassulaceae",0,0,NA,"VU",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128215,"Umbilicus rupestris","Crassulaceae",0,0,NA,"LC",NA,"LC","NT","LC",NA,"LC","LC","VU","LC","LC",NA,NA,NA,NA,"LC","LC","LC","EN",NA,NA,"LC",NA,"harvested"
128247,"Urginea fugax","Asparagaceae",1,1,NA,"VU",NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128255,"Urospermum dalechampii","Asteraceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
128256,"Urospermum picroides","Asteraceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
128263,"Urtica atrovirens","Urticaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128268,"Urtica dioica","Urticaceae",0,0,"LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128285,"Urtica membranacea","Urticaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,"not harvested"
128291,"Urtica pilulifera","Urticaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,"RE","LC",NA,NA,"RE",NA,NA,NA,NA,"DD",NA,"RE",NA,NA,NA,"CR*",NA,"not harvested"
128298,"Urtica urens","Urticaceae",0,0,NA,"LC",NA,"VU","LC","DD","EN","LC","LC","LC","LC","LC","LC","LC","LC","LC","DD","LC","LC","NT","NT","LC","LC",NA,"harvested"
128316,"Utricularia neglecta","Lentibulariaceae",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128308,"Utricularia bremii","Lentibulariaceae",1,0,"DD","DD",NA,NA,"RE","DD",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN","DD",NA,"not harvested"
128311,"Utricularia intermedia","Lentibulariaceae",3,1,"LC","VU",NA,NA,"RE","DD","CR","EN",NA,"CR*","RE","CR*","RE","RE","CR*","RE",NA,"CR*",NA,NA,NA,"DD","EN",NA,"not harvested"
128315,"Utricularia minor","Lentibulariaceae",13,0,"LC","NT","VU","EN","EN","VU","NT","VU",NA,"CR*","VU","EN","CR","CR","EN","CR","LC","EN","EN","CR","DD","VU","EN",NA,"not harvested"
128318,"Utricularia ochroleuca","Lentibulariaceae",2,0,"LC","NT",NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","DD",NA,NA,"not harvested"
611365,"Utricularia stygia","Lentibulariaceae",0,0,NA,"VU",NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","NE",NA,"not harvested"
128322,"Utricularia vulgaris","Lentibulariaceae",8,0,"LC","DD","EN",NA,"VU","CR",NA,NA,NA,"VU","VU","DD","VU","EN","NT","VU",NA,NA,"DD","CR","DD","VU","DD",NA,"not harvested"
100694,"Gypsophila vaccaria","Caryophyllaceae",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128343,"Vaccinium microcarpum","Ericaceae",4,4,NA,"LC",NA,"EN",NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","NT",NA,"CR",NA,NA,"EN",NA,"not harvested"
128345,"Vaccinium myrtillus","Ericaceae",2,20,NA,"LC",NA,"LC","LC",NA,"LC","LC","LC","LC","LC","LC","NT","LC","NT","NT","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128347,"Vaccinium oxycoccos","Ericaceae",10,5,"LC","LC",NA,"NT","RE",NA,"LC",NA,NA,"EN","CR","CR","RE","VU","VU","CR",NA,"NT","CR","EN","LC","NT","EN",NA,"not harvested"
128354,"Vaccinium uliginosum","Ericaceae",1,11,NA,"LC",NA,"RE",NA,NA,"LC","LC",NA,NA,NA,NA,NA,"EN",NA,NA,"LC","LC",NA,NA,"LC","LC","LC",NA,"not harvested"
128355,"Vaccinium vitis-idaea","Ericaceae",4,11,"LC","LC",NA,NA,NA,NA,"LC",NA,NA,"EN","VU",NA,"RE","CR","RE",NA,"DD","LC",NA,"CR","LC","LC","LC",NA,"harvested"
128365,"Valantia hispida","Rubiaceae",1,0,NA,"NT","RE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128367,"Valantia muralis","Rubiaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"not harvested"
128384,"Valeriana apula","Caprifoliaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"not harvested"
128391,"Valeriana celtica","Caprifoliaceae",1,1,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"harvested"
128394,"Valeriana dioica","Caprifoliaceae",1,0,"LC","LC",NA,"LC","LC","VU","LC","LC",NA,"VU","LC","VU","NT","NT","NT","EN","LC","LC",NA,"LC","LC","LC","LC",NA,"not harvested"
128416,"Valeriana montana","Caprifoliaceae",0,0,NA,"LC",NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"harvested"
128419,"Valeriana officinalis","Caprifoliaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,NA,"LC","LC",NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128428,"Valeriana pyrenaica","Caprifoliaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"not harvested"
128431,"Valeriana rotundifolia","Caprifoliaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
128434,"Valeriana saliunca","Caprifoliaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"not harvested"
128445,"Valeriana tripteris","Caprifoliaceae",2,0,NA,"LC",NA,"NT",NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,"LC","LC","LC",NA,"not harvested"
128446,"Valeriana tuberosa","Caprifoliaceae",1,0,"LC","LC",NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,"EN",NA,NA,"LC",NA,"not harvested"
128462,"Valerianella coronata","Caprifoliaceae",0,0,NA,"LC",NA,NA,"RE","CR*",NA,"VU","DD",NA,"RE","RE",NA,"RE","RE","RE","EN","RE",NA,NA,NA,NA,"NT",NA,"not harvested"
128467,"Valerianella dentata","Caprifoliaceae",0,0,NA,"LC",NA,"LC","DD","LC","LC","LC","DD","NT","LC","NT","VU","LC","VU","VU","LC","NT",NA,"LC","LC","VU","LC",NA,"not harvested"
128468,"Valerianella discoidea","Caprifoliaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,"NT",NA,"not harvested"
128469,"Valerianella echinata","Caprifoliaceae",0,0,NA,"EN","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,"CR",NA,"not harvested"
128470,"Valerianella eriocarpa","Caprifoliaceae",1,0,NA,"LC",NA,"NE","LC","LC","DD","LC","LC","VU","LC",NA,NA,"DD","RE","VU","LC","NE","LC","EN","VU","VU","NT",NA,"not harvested"
128476,"Valerianella locusta","Caprifoliaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128479,"Valerianella microcarpa","Caprifoliaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
128510,"Vandenboschia speciosa","Hymenophyllaceae",1,0,NA,"LC",NA,"NT",NA,NA,"NT","NT",NA,NA,"CR","EN",NA,"CR",NA,NA,"DD","NT","LC",NA,"LC","LC","NT",NA,"not harvested"
970234,"Dianthus nudiflorus","Caryophyllaceae",3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128518,"Ventenata dubia","Poaceae",1,0,"LC","LC","VU","RE","RE","RE",NA,NA,NA,NA,NA,"CR*",NA,NA,NA,NA,"VU","NT",NA,"RE",NA,NA,"NT",NA,"not harvested"
128520,"Veratrum album","Melanthiaceae",2,0,NA,"LC",NA,"LC",NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,"EN","EN","LC",NA,"harvested"
128522,"Veratrum nigrum","Melanthiaceae",1,0,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128543,"Verbascum blattaria","Scrophulariaceae",0,0,NA,"LC",NA,"NT","LC","LC","LC","LC","LC","LC","LC","LC","NT","LC","VU","LC","LC","LC","LC","LC","DD","LC","LC",NA,"not harvested"
128546,"Verbascum boerhavii","Scrophulariaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"LC","VU",NA,NA,NA,NA,"LC",NA,"not harvested"
128555,"Verbascum chaixii","Scrophulariaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
128558,"Verbascum conocarpum","Scrophulariaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
128567,"Verbascum densiflorum","Scrophulariaceae",0,0,NA,"LC",NA,"DD","LC","LC","LC","DD",NA,"LC","VU","LC","VU","LC","NT","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128602,"Verbascum lychnitis","Scrophulariaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"NT","NT","LC","VU","LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC",NA,"not harvested"
128615,"Verbascum nigrum","Scrophulariaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","NT","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128627,"Verbascum phlomoides","Scrophulariaceae",0,0,NA,"LC",NA,"DD","LC","LC","DD","DD",NA,"VU","EN","LC","RE","LC","VU","DD","LC","LC",NA,"LC",NA,"VU","LC",NA,"not harvested"
128633,"Verbascum pulverulentum","Scrophulariaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","NT","LC","LC","VU","LC","NT","LC","LC","LC","LC","LC","VU","VU","LC",NA,"not harvested"
128651,"Verbascum sinuatum","Scrophulariaceae",0,0,NA,"LC",NA,NA,NA,"LC",NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
128660,"Verbascum thapsus","Scrophulariaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
128667,"Verbascum virgatum","Scrophulariaceae",0,0,NA,"LC",NA,"LC","LC","LC",NA,"LC",NA,NA,"VU","LC",NA,NA,NA,"CR","LC","NT","LC","VU",NA,NA,"NT",NA,"not harvested"
